source_file,outcome,control_group,variable,estimate,std_error,t_value,p_value,ci_2_5,ci_97_5,n_obs,year,ci_lo,ci_hi,is_base,spec,model,ape,interaction_with,period,sub_sample,p_holm,p_bh,sig_raw_05,sig_holm_05,sig_bh_05,se_type,beta_restricted,beta_full,r2_restricted,r2_full,r_max_assumed,delta_to_zero,robust_if_delta_gt_1,reason_group,mean_cites,n_with_cite,citation_type
EVENT_grant_ctrl_software_base2014.csv,grant,software,,0.0025516981951883,0.0027494322285824,,0.3553089390451298,,,,2012.0,-0.0028943978968409,0.0079977942872175,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_grant_ctrl_software_base2014.csv,grant,software,,-0.054372896985406,0.0047591780247212,,0.0,,,,2013.0,-0.0637999127060551,-0.0449458812647569,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_grant_ctrl_software_base2014.csv,grant,software,,0.0,0.0,,,,,,2014.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_grant_ctrl_software_base2014.csv,grant,software,,-0.0436445194510046,0.0106107984196283,,7.358503538190675e-05,,,,2015.0,-0.0646624689773483,-0.0226265699246609,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_grant_ctrl_software_base2014.csv,grant,software,,0.0010325030320419,0.0053751367772913,,0.8480115068246556,,,,2016.0,-0.0096146084306845,0.0116796144947683,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_grant_ctrl_software_base2014.csv,grant,software,,0.0191973881659987,0.0118368325393116,,0.1075772444178511,,,,2017.0,-0.0042490989902192,0.0426438753222168,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_grant_ctrl_software_base2014.csv,grant,software,,0.0020621683187314,0.0082790009030977,,0.8037399734972277,,,,2018.0,-0.0143369391026267,0.0184612757400895,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_has_reject_cite_ctrl_all_base2014.csv,has_reject_cite,all,,0.0524330740339769,0.0148606772161674,,0.0004492110720979,,,,2010.0,0.0232496198405313,0.0816165282274224,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_has_reject_cite_ctrl_all_base2014.csv,has_reject_cite,all,,-0.0017514939729227,0.0201051335930642,,0.9306068817643594,,,,2011.0,-0.0412340314597044,0.0377310435138588,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_has_reject_cite_ctrl_all_base2014.csv,has_reject_cite,all,,0.0387898578884134,0.023411043661693,,0.0980455648282137,,,,2012.0,-0.0071848383103896,0.0847645540872165,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_has_reject_cite_ctrl_all_base2014.csv,has_reject_cite,all,,0.0406165171281492,0.0050174994557564,,3.1086244689504387e-15,,,,2013.0,0.0307631326960182,0.0504699015602801,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_has_reject_cite_ctrl_all_base2014.csv,has_reject_cite,all,,0.0,0.0,,,,,,2014.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_has_reject_cite_ctrl_all_base2014.csv,has_reject_cite,all,,0.0531758257651127,0.0202730623904169,,0.008931126691644,,,,2015.0,0.0133635090701552,0.0929881424600702,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_has_reject_cite_ctrl_all_base2014.csv,has_reject_cite,all,,0.0665373384686918,0.0128037810362712,,2.758415167392059e-07,,,,2016.0,0.041393224782647,0.0916814521547366,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_has_reject_cite_ctrl_all_base2014.csv,has_reject_cite,all,,0.1490366690385993,0.0150748091945725,,0.0,,,,2017.0,0.119432701655059,0.1786406364221396,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_has_reject_cite_ctrl_all_base2014.csv,has_reject_cite,all,,0.1219401110928164,0.0152219958450644,,5.551115123125783e-15,,,,2018.0,0.0920470980076547,0.1518331241779782,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_applicant_count_ctrl_all_base2014.csv,log1p_applicant_count,all,,-0.0068621847775961,0.0012072022575757,,2.0237485243157494e-08,,,,2010.0,-0.0092328931426131,-0.0044914764125791,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_applicant_count_ctrl_all_base2014.csv,log1p_applicant_count,all,,0.0025202716942217,0.0008975468494822,,0.0051428709887566,,,,2011.0,0.0007576657922618,0.0042828775961816,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_applicant_count_ctrl_all_base2014.csv,log1p_applicant_count,all,,-0.0006738836866894,0.0012545022783374,,0.5913417406142167,,,,2012.0,-0.0031374800116,0.0017897126382212,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_applicant_count_ctrl_all_base2014.csv,log1p_applicant_count,all,,0.0039249707253873,0.0005713276906056,,1.5686563159533762e-11,,,,2013.0,0.0028029952429983,0.0050469462077763,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_applicant_count_ctrl_all_base2014.csv,log1p_applicant_count,all,,0.0,0.0,,,,,,2014.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_applicant_count_ctrl_all_base2014.csv,log1p_applicant_count,all,,-0.0099087811905903,0.0008929722164417,,0.0,,,,2015.0,-0.0116624034108614,-0.0081551589703192,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_applicant_count_ctrl_all_base2014.csv,log1p_applicant_count,all,,-0.0017660785340915,0.0007401135705217,,0.0173217859691652,,,,2016.0,-0.0032195163666399,-0.0003126407015431,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_applicant_count_ctrl_all_base2014.csv,log1p_applicant_count,all,,0.008005075299967,0.0008555664402454,,0.0,,,,2017.0,0.0063249106846432,0.0096852399152908,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_applicant_count_ctrl_all_base2014.csv,log1p_applicant_count,all,,-0.00448512485772,0.0009641513209967,,4.0242300618498206e-06,,,,2018.0,-0.0063785288730664,-0.0025917208423735,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_backward_cites_ctrl_all_base2014.csv,log1p_backward_cites,all,,0.0014510280305123,0.0345104172556986,,0.9664755163645236,,,,2010.0,-0.0663206600647436,0.0692227161257682,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_backward_cites_ctrl_all_base2014.csv,log1p_backward_cites,all,,-0.0380851630866633,0.0399622975389584,,0.340948200851825,,,,2011.0,-0.1165632743280707,0.040392948154744,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_backward_cites_ctrl_all_base2014.csv,log1p_backward_cites,all,,0.0006597705951361,0.0144438568587966,,0.9635814046798472,,,,2012.0,-0.0277051302020353,0.0290246713923076,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_backward_cites_ctrl_all_base2014.csv,log1p_backward_cites,all,,-0.1257117047681009,0.0084389807253119,,0.0,,,,2013.0,-0.1422842070742931,-0.1091392024619088,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_backward_cites_ctrl_all_base2014.csv,log1p_backward_cites,all,,0.0,0.0,,,,,,2014.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_backward_cites_ctrl_all_base2014.csv,log1p_backward_cites,all,,0.061568877241653,0.0239246656219309,,0.0103006842952413,,,,2015.0,0.0145855282922846,0.1085522261910214,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_backward_cites_ctrl_all_base2014.csv,log1p_backward_cites,all,,0.0740225526093633,0.0117397859720753,,5.472682307328114e-10,,,,2016.0,0.0509679164596608,0.0970771887590659,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_backward_cites_ctrl_all_base2014.csv,log1p_backward_cites,all,,0.210955036357473,0.0209071829288494,,0.0,,,,2017.0,0.169897431347772,0.252012641367174,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_backward_cites_ctrl_all_base2014.csv,log1p_backward_cites,all,,0.1011851103821214,0.0146892550692007,,1.3907319740269486e-11,,,,2018.0,0.0723382956500526,0.1300319251141902,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_forward_cites_ctrl_all_base2014.csv,log1p_forward_cites,all,,-0.4815999825919215,0.0250494738334227,,0.0,,,,2010.0,-0.5307922341665869,-0.432407731017256,0.0,,,,,,,,,,,,,,,,,,,,,,,
EVENT_log1p_forward_cites_ctrl_all_base2014.csv,log1p_forward_cites,all,,-0.4479783160397613,0.0103452221957532,,0.0,,,,2011.0,-0.4682943025644079,-0.4276623295151146,0.0,,,,,,,,,,,,,,,,,,,,,,,
